user_id,comp_id,value
1969304984.15053,2244,1
1969304984.15053,381,1
196968245.150696,350,1
196968245.150696,45,1
196968245.150696,562,1
1970140797.15065,12415,1
1970140797.15065,286,1
1970791943.14981,142,1
1970791943.14981,252,1
1971056864.15002,4243,1
1971519374.15071,136,1
1971519374.15071,44,1
1971519374.15071,76,1
1971519374.15071,77,1
1972258356.15071,42,1
1972258356.15071,483,1
1973355524.15071,298,1
1973355524.15071,45,1
1974434770.15067,41,1
1974434770.15067,42,1
1974598913.15069,44,1
1974598913.15069,41,1
1974598913.15069,77,1
1974778330.15069,114,1
1974778330.15069,516,1
1976265238.15,153163,1
1976265238.15,508,1
1976379518.1507,273,1
1976379518.1507,44,1
1976922223.15071,15032,1
1976922223.15071,351,1
1976922223.15071,42,1
1976922223.15071,693,1
1977002464.15069,12713,1
1977062798.15071,1,1
1977062798.15071,28952,1
1977421677.15069,273,1
1977421677.15069,43,1
1977421677.15069,88,1
1977929582.15071,2226,1
1977929582.15071,327579,1
1977929582.15071,483,1
1978165691.1507,19060,1
1978165691.1507,286781,1
1978165691.1507,43,1
1978466412.15067,3926,1
1978466412.15067,167,1
1978466412.15067,351,1
1978769363.15065,2236,1
1978769363.15065,330924,1
1978769363.15065,368,1
1978843155.1507,2772,1
1978843155.1507,3149,1
1979083065.15071,116,1
1979089800.1507,37,1
1979089800.1507,392,1
1979739763.15069,134,1
1979739763.15069,42,1
1980438004.15067,114,1
1980438004.15067,511,1
1980438004.15067,525,1
1980438004.15067,76,1
1980438004.15067,77,1
198107229.150714,2408,1
198107229.150714,114,1
198107229.150714,43,1
198107229.150714,448,1
1981181009.15066,137,1
1981181009.15066,41,1
1981654285.15069,511,1
1981654285.15069,273,1
1981654285.15069,77,1
1981838750.15071,134,1
1981838750.15071,12046,1
1981838750.15071,12175,1
1981838750.15071,12219,1
1981838750.15071,12263,1
1981838750.15071,165,1
1981838750.15071,169,1
1981838750.15071,2238,1
1981838750.15071,225,1
1981838750.15071,24072,1
1981838750.15071,271,1
1981838750.15071,3381,1
1981838750.15071,515,1
1981838750.15071,6071,1
1981838750.15071,640,1
1981838750.15071,711,1
1981838750.15071,8162,1
1981838750.15071,89,1
1981838750.15071,91,1
1981935714.15065,501,1
1981935714.15065,516,1
1982538157.15022,4127,1
1982538157.15022,167,1
1983284411.15068,227,1
1983284411.15068,441,1
1983284411.15068,515,1
1983627424.15067,42,1
1983627424.15067,562,1
1983807677.15067,351,1
1984035389.15041,108,1
1984353388.15068,41,1
1984353388.15068,42,1
1984353388.15068,44,1
1984353388.15068,46,1
1984353388.15068,562,1
198521845.150666,114,1
198521845.150666,225,1
198521845.150666,234,1
1985348296.1507,114,1
1985348296.1507,283414,1
1987416357.15068,142,1
1987416357.15068,228,1
1988021730.1507,4360,1
1988021730.1507,99,1
1988267607.15067,114,1
1988267607.15067,42,1
1988619848.15072,114,1
1988619848.15072,28,1
1988619848.15072,76,1
1988619848.15072,82,1
1988882163.15067,261,1
1988882163.15067,74,1
1989485186.15065,2221,1
1991248166.15068,43,1
1991248166.15068,525,1
1992060461.1507,41,1
1992060461.1507,42,1
1992060461.1507,508,1
1992257056.1507,204,1
1992257056.1507,516,1
1992284867.15036,273,1
1992284867.15036,90,1
1992313993.15071,5798,1
1993015495.15028,8102,1
1993015495.15028,354,1
1993492790.15064,12109,1
1993492790.15064,152583,1
1994151515.15069,298,1
1994151515.15069,70,1
1994839822.15071,30,1
1994839822.15071,42,1
1995213104.15066,11964,1
1995213104.15066,231964,1
1995213104.15066,245570,1
1995213104.15066,310987,1
1995213104.15066,320087,1
1995213104.15066,493,1
1995485063.15068,4500,1
1996064602.15008,114,1
1996064602.15008,368,1
1996064602.15008,77,1
1996105573.1507,12109,1
1996105573.1507,83,1
1996106417.15035,116,1
1996106417.15035,2315,1
1996106417.15035,270,1
1997190421.15071,43,1
1997190421.15071,42,1
1999015317.15049,274,1
1999464877.15071,387,1
1999552169.15066,202811,1
1999552169.15066,464,1
1999552169.15066,202194,1
1999985473.1507,295,1
1999985473.1507,70,1
200050430.150697,351,1
200050430.150697,42,1
2000612947.1507,137,1
2000612947.1507,396,1
2001918047.15067,154686,1
2001918047.15067,2287,1
2001918047.15067,2350,1
2001918047.15067,562,1
2001981640.15069,41,1
2001981640.15069,42,1
2002317046.15071,1,1
2002317046.15071,273,1
2002317046.15071,5973,1
2002418597.15071,49,1
2003061601.1507,114,1
2003061601.1507,42,1
2004927961.15068,201089,1
2005500531.15071,2315,1
2005906772.15069,298,1
2005906772.15069,464,1
2005906772.15069,77,1
2006625272.15067,273,1
2006625272.15067,41,1
2006625272.15067,42,1
200770710.150686,5619,1
200770710.150686,35,1
2008668819.15071,42,1
2008668819.15071,539,1
2008793575.15068,114,1
2008793575.15068,41,1
2008898908.15066,203351,1
2008898908.15066,267054,1
2008898908.15066,291411,1
2008898908.15066,389,1
2008898908.15066,199,1
2009564314.15067,156031,1
2010009182.1507,245,1
201001917.150645,169,1
201001917.150645,270,1
2010616728.15003,12200,1
2010616728.15003,301081,1
2011155704.15019,691,1
2011155704.15019,44,1
2011155704.15019,512,1
2011425685.15068,142,1
2011487662.1507,8918,1
2011798589.1507,630,1
2011798589.1507,3838,1
201224161.149725,15197,1
201224161.149725,298630,1
201224161.149725,42,1
2012379198.1507,558,1
201250115.150691,42,1
201250115.150691,91,1
2012634421.15069,114,1
2012634421.15069,273,1
2012634421.15069,42,1
2012634421.15069,525,1
2012634421.15069,77,1
2012634421.15069,95,1
2012988472.1507,5751,1
2012988472.1507,2237,1
2012988472.1507,43,1
2012988472.1507,5265,1
2014107903.15071,508,1
2014107903.15071,70,1
2014107903.15071,42,1
2014216205.1507,70,1
2014216205.1507,12415,1
2014216205.1507,273,1
2014216205.1507,298,1
2014216205.1507,41,1
2014216205.1507,42,1
2014328813.15022,298630,1
2014328813.15022,79,1
201576537.150695,159463,1
201576537.150695,189727,1
201576537.150695,219331,1
201576537.150695,294666,1
2016813704.15066,114,1
2016813704.15066,351,1
2016813704.15066,42,1
2019241981.15069,70,1
2019461892.15071,12333,1
2019461892.15071,2454,1
2019567532.15067,273,1
2019567532.15067,43,1
202021158.150706,298630,1
202021158.150706,42,1
2021050353.15067,42,1
2021050353.15067,45,1
2021323950.15055,508,1
2021323950.15055,516,1
2022608989.15024,2226,1
2022608989.15024,273,1
2022608989.15024,28,1
2022608989.15024,55,1
2022641312.1507,12580,1
2022658794.1507,70,1
2022658794.1507,703,1
2022830307.15063,2303,1
2022830307.15063,273,1
2022830307.15063,28,1
2022830307.15063,42,1
2022830307.15063,448,1
2022830307.15063,515,1
2022830307.15063,562,1
2023183490.1507,30669,1
2023183490.1507,235,1
2023183490.1507,241620,1
2023183490.1507,3381,1
2023183490.1507,351,1
2023183490.1507,3536,1
2023183490.1507,42,1
2024169056.15068,1,1
2024169056.15068,8095,1
2024186426.15069,227654,1
2024186426.15069,228,1
2024186426.15069,354,1
2024186426.15069,5877,1
2024186426.15069,91,1
2025256160.1499,64,1
2025316901.1507,142,1
2025339182.15065,269,1
2025339182.15065,44,1
2025582471.15066,1,1
2025582471.15066,12174,1
2025582471.15066,116,1
2025582471.15066,273,1
2026761340.15071,12164,1
2026761340.15071,154992,1
2026761340.15071,2245,1
2026761340.15071,4068,1
2026761340.15071,483,1
2026761340.15071,666,1
2026761340.15071,9847,1
2026776267.15065,492,1
2026776267.15065,91,1
2026854362.15067,215,1
2026854362.15067,2321,1
2026854362.15067,378,1
2027164469.15069,12534,1
2027164469.15069,172348,1
2027168453.15069,114,1
2027168453.15069,273,1
2027168453.15069,42,1
2027538789.15065,42,1
2027538789.15065,525,1
2027577812.15071,396,1
2027612415.15056,544,1
2028390868.14869,456,1
2028390868.14869,46,1
2028715625.15065,11991,1
2028715625.15065,2264,1
2029776600.15071,2331,1
2029904762.15065,2321,1
2029904762.15065,288863,1
2029904762.15065,3784,1
2031599547.15066,2230,1
2032108450.1507,451,1
2032343538.15056,558,1
2032384254.15058,2303,1
2032937054.15065,292172,1
2032937054.15065,381,1
2032978406.15063,2274,1
2032978406.15063,57,1
2033186260.15071,270,1
2033186260.15071,5877,1
2033871516.15072,2316,1
2033871516.15072,25392,1
2034994786.15065,2578,1
2034994786.15065,114,1
2034994786.15065,28,1
2035615238.15054,154244,1
2035615238.15054,63,1
2037015181.15067,2575,1
2037015181.15067,124,1
2038106366.15069,42,1
2038106366.15069,95,1
2038223768.1507,134,1
2038223768.1507,293916,1
2038456985.15019,12415,1
2038456985.15019,286,1
2038456985.15019,113,1
2039608645.15004,74,1
2039608645.15004,324727,1
2039918870.1507,167,1
2040189752.15041,9626,1
2040189752.15041,130,1
204085346.150676,1,1
204105330.150676,114,1
204105330.150676,273,1
204105330.150676,41,1
2041571346.15071,405,1
2041571346.15071,515,1
2041799864.1507,41,1
2042101468.14999,2303,1
2042299391.15066,31974,1
2042299391.15066,4473,1
2043153652.14963,663,1
2043153652.14963,76,1
2043318746.15068,114,1
2043318746.15068,93,1
2045614277.15069,12112,1
2046378516.15068,2939,1
2046378516.15068,4453,1
2046378516.15068,540,1
2047142668.15065,298,1
2047142668.15065,44,1
2047178037.15065,10515,1
2047178037.15065,152583,1
2047365617.15054,2296,1
2047365617.15054,243,1
2048418602.15067,41,1
2048604060.15009,124,1
2048604060.15009,2551,1
204875258.150666,317,1
204875258.150666,4095,1
2050735299.15066,35,1
2050735299.15066,5785,1
2050735299.15066,77,1
2050735299.15066,82,1
2050914136.15067,2333,1
2050994933.1507,273,1
2051086156.15066,176,1
2051086156.15066,2545,1
2051086156.15066,30,1
2051086156.15066,382,1
2052400055.15066,511,1
2052400055.15066,519,1
2053506050.15071,114,1
2053794645.15065,136,1
2053794645.15065,364,1
2053794645.15065,49,1
2054125454.15068,42,1
2054125454.15068,351,1
2054205770.15069,142,1
2054205770.15069,298,1
2054205770.15069,557,1
2054871033.15071,273,1
2054871033.15071,28,1
2054871033.15071,351,1
2054942945.15069,49,1
2055340940.14983,2568,1
205621135.150011,273,1
205621135.150011,694,1
205655169.150656,116,1
205655169.150656,298630,1
205655169.150656,42,1
205655169.150656,422,1
205655169.150656,76,1
2056579694.15036,114,1
2058464697.15067,46,1
2058464697.15067,67,1
2058493865.15037,12609,1
2058493865.15037,228,1
2058902937.15049,290707,1
2058902937.15049,2961,1
2059027335.15069,1,1
2059027335.15069,154947,1
2059118053.15063,12333,1
2059122315.15071,2333,1
2059122315.15071,44,1
205921857.150686,89,1
205921857.150686,91,1
2059810477.15067,608,1
206032514.150712,508,1
206032514.150712,175131,1
2060441593.15066,12760,1
2060441593.15066,391,1
2060493670.15048,92,1
2060493670.15048,146,1
2060563850.15068,273,1
2060563850.15068,351,1
2060563850.15068,3707,1
2061177398.15071,153566,1
2061177398.15071,6100,1
2061297173.15011,234,1
2061297173.15011,30,1
2061472973.1507,273,1
206225311.150246,137,1
206225311.150246,351,1
2063020389.15071,273,1
2063020389.15071,351,1
2063645507.15071,114,1
2063645507.15071,77,1
2064101489.15036,354,1
2065597518.15067,130,1
2065597518.15067,145,1
2065597518.15067,241620,1
2065597518.15067,261,1
2065597518.15067,41,1
2065597518.15067,430,1
2065597518.15067,9043,1
2066304616.15071,146,1
2066304616.15071,273,1
2066318357.15065,134,1
2066318357.15065,137,1
2066318357.15065,42,1
2067122363.15067,539,1
2067450602.1502,368,1
2068105535.15008,298,1
2068604320.15011,11964,1
2068604320.15011,167,1
2068716242.15048,2331,1
2068716242.15048,4697,1
2070390687.1507,273,1
2070390687.1507,2278,1
2070390687.1507,245,1
2070390687.1507,2454,1
2070786253.15066,136,1
2071464909.1507,218,1
2071464909.1507,70,1
2071464909.1507,141,1
2071464909.1507,67,1
2072990431.1507,12263,1
2072990431.1507,15758,1
2072990431.1507,3365,1
2074274123.1507,12083,1
2074274123.1507,134,1
2074274123.1507,137,1
2074274123.1507,2511,1
2074274123.1507,427,1
2074274123.1507,562,1
207427815.150668,617,1
2074544853.15069,49,1
2074614621.15071,12059,1
2074614621.15071,41,1
2074614621.15071,6193,1
2074802254.15016,137,1
2074802254.15016,14469,1
2074802254.15016,243380,1
2074802254.15016,9012,1
2075468240.15068,39,1
2075468240.15068,368,1
2075886314.15031,242753,1
2075886314.15031,34995,1
2076833786.15071,41,1
2076833786.15071,666,1
2076999275.15066,441,1
2077195615.15071,38,1
2077195615.15071,12126,1
2077195615.15071,234,1
2077195615.15071,30,1
2077486403.15036,241,1
2077486403.15036,281,1
2078471863.15031,234,1
2079784596.15069,12263,1
2079784596.15069,5175,1
2079822677.1507,273,1
2079822677.1507,67,1
207988867.15071,42,1
2080916486.15038,12020,1
2080916486.15038,311502,1
2080916486.15038,152605,1
2081232252.15065,153950,1
2081232252.15065,37,1
2081232252.15065,3710,1
2081232252.15065,4243,1
2083120097.15068,42,1
2083120097.15068,77,1
2084564993.15065,159639,1
2084564993.15065,42,1
2085383690.15065,42,1
2085383690.15065,77,1
2085652720.15071,234027,1
2085652720.15071,4224,1
2086023568.15009,286,1
2086023568.15009,669,1
2086555747.15071,273,1
2086555747.15071,42,1
2086924237.15069,298,1
2086924237.15069,77,1
2087824975.1507,10250,1
2087824975.1507,12155,1
2087824975.1507,368,1
2088009800.15071,42,1
2088009800.15071,77,1
208814931.150711,3909,1
2089986088.1507,273,1
2089986088.1507,42,1
2090192177.15066,35258,1
2090815255.15067,114,1
2090815255.15067,2326,1
2091789689.15053,15450,1
2091789689.15053,292387,1
2093085295.1507,2228,1
2093085295.1507,241620,1
2094365684.15071,215,1
2094651251.15066,10114,1
2094651251.15066,253874,1
2094651251.15066,288297,1
2094651251.15066,292430,1
2094651251.15066,292816,1
2094651251.15066,298507,1
2094651251.15066,309734,1
2094651251.15066,340929,1
2094651251.15066,36340,1
2095831390.15069,256534,1
2095831390.15069,12071,1
2097350397.14942,28,1
2097350397.14942,146,1
2097350397.14942,295,1
2097350397.14942,60,1
2097525010.15068,137,1
2097525010.15068,350,1
2097733846.15066,42,1
2097733846.15066,70,1
2098559412.15071,10250,1
2098559412.15071,2258,1
2098559412.15071,9666,1
2099165011.15055,39,1
2099165011.15055,167,1
2099165011.15055,245,1
209927751.150718,614,1
2099503832.1507,2578,1
2099503832.1507,3963,1
2099663758.15066,114,1
2099663758.15066,5785,1
2100648814.15072,137,1
2100648814.15072,88,1
2100996503.15067,137,1
2100996503.15067,565,1
2103132366.15071,153,1
2103179387.15068,44,1
2103179387.15068,575,1
210327386.15071,159,1
210327386.15071,464,1
2103630237.15067,137,1
2103630237.15067,562,1
2104205239.1507,114,1
2104205239.1507,136,1
2104520822.15067,228,1
2104520822.15067,351,1
2104580578.15065,1,1
2105049543.15057,114,1
2105049543.15057,141,1
2105049543.15057,28,1
2105049543.15057,30,1
2105049543.15057,60,1
2105049543.15057,490,1
2105399573.15067,278,1
2105399573.15067,694,1
2105416679.15069,25525,1
2105416679.15069,655,1
2105473044.15071,45,1
2105473044.15071,49,1
2106091245.15071,1,1
2106091245.15071,166927,1
2106565125.15071,278,1
2106565125.15071,5175,1
2107186406.15067,38,1
2107186406.15067,186727,1
2107922258.1507,228,1
2107922258.1507,84,1
2107922258.1507,208,1
2107922258.1507,3381,1
2109227978.15066,350,1
2109227978.15066,515,1
2110207436.15019,4127,1
2110207436.15019,116,1
2110231098.15069,114,1
2110231098.15069,45,1
2110336176.1507,1,1
2110386996.15071,42,1
2110386996.15071,77,1
2110490304.15051,2242,1
2111028060.1507,273,1
2111028060.1507,42,1
2111028060.1507,95,1
2111485012.15065,42,1
2111485012.15065,525,1
2112562480.15071,114,1
2112562480.15071,137,1
2112562480.15071,142,1
2112562480.15071,228,1
2112562480.15071,252,1
2112562480.15071,37,1
2112562480.15071,56,1
2112562480.15071,89,1
2112662047.15071,2568,1
2112662047.15071,88,1
2112889207.15056,2247,1
2112889207.15056,2264,1
2113368874.1507,11859,1
2113368874.1507,165,1
2113368874.1507,2300,1
2113368874.1507,44,1
2113368874.1507,456,1
2113935327.1507,226992,1
2113935327.1507,296014,1
2114197250.15071,1,1
2114197250.15071,137,1
2114197250.15071,2321,1
2114382714.14999,475,1
2114382714.14999,539,1
2114569840.15067,602,1
2114633006.15033,2236,1
2114633006.15033,56,1
2114652654.15028,146,1
2114652654.15028,153171,1
2114652654.15028,165,1
2114652654.15028,28,1
2114652654.15028,313,1
2114652654.15028,39,1
2115078977.15067,136,1
2115078977.15067,351,1
211817160.150703,202482,1
211817160.150703,2228,1
2118675750.1507,39,1
2118941618.15047,167,1
2118941618.15047,90,1
2119337847.14973,2237,1
2119337847.14973,2578,1
2119445336.1507,137,1
2119445336.1507,2244,1
2120114221.14986,46,1
2120114221.14986,2315,1
2120424403.15069,36,1
2120424403.15069,4106,1
2120424403.15069,2326,1
2120424403.15069,273,1
2120707181.15071,2264,1
2121033115.1507,136,1
2121033115.1507,44,1
2121033115.1507,88,1
2121978953.1504,116,1
2121978953.1504,136,1
2121978953.1504,28,1
2121978953.1504,368,1
2121978953.1504,448,1
2121978953.1504,525,1
2121978953.1504,77,1
2121978953.1504,82,1
2122138910.15065,273,1
2122138910.15065,511,1
2122236702.15067,153154,1
2122236702.15067,285124,1
2122236702.15067,3753,1
2122236702.15067,116,1
2122236702.15067,154,1
2122236702.15067,270,1
2122236702.15067,46,1
2122645154.1507,4713,1
2122645154.1507,6193,1
2123247862.15043,30,1
2123947688.15066,12508,1
2124233826.15067,167,1
2124233826.15067,508,1
2124387332.15026,137,1
2124387332.15026,351,1
2124387332.15026,42,1
2124885089.15067,155832,1
2124885089.15067,212,1
2124885089.15067,2454,1
2124885089.15067,28,1
2124997999.15061,377,1
2125040415.15065,12032,1
2125040415.15065,92,1
2125325940.15071,114,1
2125325940.15071,273,1
2127077585.1507,246,1
2127379679.1507,114,1
2127379679.1507,116,1
2127379679.1507,124,1
2127379679.1507,12415,1
2127379679.1507,227,1
2127379679.1507,30,1
2127379679.1507,76,1
2127379679.1507,77,1
2127379679.1507,92,1
2127379679.1507,93,1
2128378954.15071,273,1
2128378954.15071,44,1
2129021444.1507,2693,1
2129021444.1507,367,1
2129568784.15018,169,1
212970459.150658,6140,1
212970459.150658,1,1
212970459.150658,15032,1
212970459.150658,278,1
2130110352.15029,304,1
2130110352.15029,313,1
2130591572.1507,142,1
2130591572.1507,351,1
2131285645.15071,1,1
2131285645.15071,525,1
2132151008.15071,16702,1
2132151008.15071,273,1
2132430076.15066,43,1
2132430076.15066,273,1
2132430076.15066,41,1
2132430076.15066,82,1
2132904376.1507,137,1
2132904376.1507,248,1
2133077213.15071,28,1
2133077213.15071,471,1
2133210549.1507,156,1
2133565487.15069,42,1
2133565487.15069,508,1
2134032539.15067,11987,1
2134117196.1498,464,1
2134117196.1498,70,1
2134117196.1498,7817,1
2134726110.15014,273,1
2134726110.15014,41,1
2134726110.15014,9918,1
2135336997.15019,2315,1
2135336997.15019,387,1
2135382824.1507,5861,1
2135382824.1507,8895,1
2137663513.15066,195,1
2137663513.15066,296,1
2137663513.15066,490,1
2138022274.15047,298630,1
2138022274.15047,88,1
2138396736.15068,2303,1
2138767651.15069,298,1
2138767651.15069,42,1
2138767651.15069,462,1
2138881073.15027,10212,1
2138881073.15027,235,1
2139106638.15037,662,1
2139833971.15071,273,1
2139833971.15071,516,1
2140105018.14978,154960,1
2140105018.14978,368,1
2140105018.14978,42,1
2140652925.1507,228,1
2140652925.1507,662,1
2140652925.1507,74,1
2141221200.1507,116,1
2141221200.1507,350,1
2141221200.1507,93,1
2142684424.1507,9918,1
2142877975.15032,73,1
2142877975.15032,8102,1
2143315138.15025,39,1
2143612515.1507,114,1
2143612515.1507,42,1
2143870620.15068,114,1
2143870620.15068,562,1
2144089845.14997,142,1
2144089845.14997,167,1
2144089845.14997,2321,1
2144956851.15061,92,1
2145177289.15065,137,1
2145177289.15065,42,1
2145177289.15065,562,1
2145247295.15065,2245,1
2145247295.15065,23275,1
2145389054.1507,2237,1
2145389054.1507,44,1
2146366950.15066,120,1
2146366950.15066,5412,1
2147268101.15065,273,1
2147268101.15065,114,1
2147307586.1507,219805,1
2147307586.1507,8746,1
215364785.150679,332,1
215388014.150467,37291,1
21539583.1507121,2578,1
21539583.1507121,44,1
215808036.150713,296,1
215808036.150713,42,1
216184645.150708,42,1
217145432.149586,114,1
217145432.149586,116,1
217145432.149586,152593,1
217145432.149586,273,1
217145432.149586,525,1
217145432.149586,76,1
217509813.150652,351,1
217509813.150652,114,1
217509813.150652,137,1
217509813.150652,35,1
219575398.149979,303,1
219901423.150714,42,1
219901423.150714,45,1
221115679.150185,142,1
221115679.150185,298,1
221416940.15066,233,1
221416940.15066,4983,1
221649506.150253,273,1
221649506.150253,29,1
221649506.150253,42,1
221649506.150253,43,1
222332779.150702,273,1
222946289.150652,95,1
222946289.150652,640,1
224268126.150419,114,1
224268126.150419,41,1
224268126.150419,42,1
224600092.150661,498,1
224999387.150702,95,1
226503898.150678,292686,1
226503898.150678,5877,1
226811267.150711,45,1
226811267.150711,41,1
227120002.150436,70,1
227120002.150436,88,1
227452623.150683,170820,1
227452623.150683,464,1
227541296.150574,144,1
227541296.150574,318,1
227541296.150574,92,1
227695183.150682,137,1
227695183.150682,3763,1
228069046.149517,694,1
229996233.150677,42,1
229996233.150677,525,1
230105681.150704,273,1
230105681.150704,136,1
230719292.150618,41,1
230719292.150618,45,1
231851055.150693,39,1
233720243.150703,114,1
233720243.150703,136,1
233720243.150703,351,1
233720243.150703,77,1
233739223.150711,42,1
233739223.150711,77,1
234495639.150663,12071,1
234495639.150663,307641,1
234495639.150663,400,1
235241321.150708,588,1
235241321.150708,3154,1
235855000.150704,319,1
235855000.150704,382,1
237341696.150686,137,1
237341696.150686,57,1
237761597.150652,12415,1
237761597.150652,44,1
237761597.150652,45,1
237761597.150652,694,1
23909838.1507178,273,1
23909838.1507178,351,1
239358253.150687,114,1
239358253.150687,6487,1
239588443.150678,175102,1
239588443.150678,203559,1
240087544.149901,167,1
240524335.150712,273,1
240524335.150712,539,1
240524335.150712,95,1
241083316.15066,3586,1
241141035.150661,2242,1
241141035.150661,45,1
241296093.150696,137,1
241296093.150696,44,1
241296093.150696,67,1
243087133.150626,285236,1
243087133.150626,42,1
243087133.150626,564,1
243087133.150626,12174,1
243087133.150626,156,1
243087133.150626,16296,1
243087133.150626,37236,1
243087133.150626,663,1
243675556.150683,12340,1
243675556.150683,42,1
244117611.150703,142,1
244397098.150653,307641,1
2454870.15065675,37,1
2454870.15065675,42,1
2454870.15065675,91,1
246293434.150679,351,1
246293434.150679,42,1
246696336.150686,6283,1
246696336.150686,241620,1
246696336.150686,307641,1
247215152.150662,273,1
247215152.150662,42,1
247523076.150332,4572,1
247967566.150702,202121,1
247967566.150702,283765,1
247967566.150702,41,1
248230066.150701,180424,1
248230066.150701,285474,1
248230066.150701,6214,1
251098971.15066,1,1
25275567.1506686,142,1
25275567.1506686,295,1
254115003.150709,137,1
254115003.150709,114,1
254115003.150709,3823,1
254115003.150709,42,1
254115003.150709,562,1
254115003.150709,92,1
254556389.150652,134,1
255519153.150401,241620,1
255519153.150401,307641,1
256101866.150702,32206,1
256444957.150669,12034,1
256444957.150669,12251,1
256444957.150669,201010,1
256444957.150669,30898,1
256444957.150669,41,1
256444957.150669,42,1
256444957.150669,580,1
256863498.150709,70,1
256863498.150709,5699,1
257113511.150712,142,1
257113511.150712,244,1
257113511.150712,284,1
257113511.150712,398,1
2575909.1507009,152668,1
2575909.1507009,2321,1
2575909.1507009,580,1
25818321.1506519,43,1
25818321.1506519,95,1
258845516.149829,1,1
259282832.150676,12337,1
259395638.150678,137,1
259395638.150678,273,1
260334292.15014,95,1
260681411.150691,298,1
260681411.150691,351,1
260681411.150691,43,1
260681411.150691,44,1
261349633.150557,45,1
261352133.150272,141,1
261352133.150272,28,1
261352133.150272,92,1
261904903.150681,298,1
261904903.150681,42,1
263163117.150683,114,1
263163117.150683,89,1
263212261.150653,245,1
263212261.150653,2454,1
263393254.150714,42,1
263393254.150714,76,1
263393254.150714,95,1
263488785.150712,142,1
263488785.150712,308572,1
263488785.150712,70,1
263488785.150712,9800,1
265440779.150689,164716,1
265440779.150689,29,1
266870909.150495,311556,1
267243189.150675,155419,1
267243189.150675,3909,1
267243189.150675,55,1
267243189.150675,6148,1
267243189.150675,6573,1
267243189.150675,12149,1
267243189.150675,12251,1
267243189.150675,12610,1
267243189.150675,12633,1
267243189.150675,15075,1
267243189.150675,153322,1
267243189.150675,153401,1
267243189.150675,18990,1
267243189.150675,201404,1
267243189.150675,218,1
267243189.150675,285107,1
267243189.150675,356,1
267243189.150675,372,1
267243189.150675,3769,1
267243189.150675,4366,1
267243189.150675,4874,1
267243189.150675,5242,1
267243189.150675,5374,1
267243189.150675,580,1
267243189.150675,6288,1
267243189.150675,70,1
267243189.150675,8348,1
268506091.150703,351,1
268506091.150703,441,1
26903424.1506956,137,1
270717910.15067,134,1
270717910.15067,137,1
270717910.15067,142,1
270773918.150572,116,1
270773918.150572,273,1
27086556.1507097,298,1
27086556.1507097,525,1
27086556.1507097,93,1
271201981.150072,562,1
272586756.150694,273,1
272586756.150694,565,1
272609888.150684,54,1
2728120.14955606,284070,1
2728120.14955606,5928,1
2728120.14955606,691,1
273422761.149668,41,1
273422761.149668,503,1
273586387.150681,42,1
273960164.150668,89,1
273960164.150668,165,1
273960164.150668,42,1
27477808.1506365,152699,1
27477808.1506365,20200,1
27477808.1506365,622,1
274803606.150653,12059,1
274803606.150653,134,1
274803606.150653,137,1
274803606.150653,44,1
274803606.150653,562,1
274803606.150653,70,1
274899897.149899,44,1
274899897.149899,2939,1
274999123.150704,142,1
274999123.150704,2247,1
274999123.150704,552,1
275062079.150678,136,1
275062079.150678,137,1
275062079.150678,44,1
27637928.1499528,37233,1
27637928.1499528,8102,1
276726307.149864,39,1
276726307.149864,95,1
276756943.150488,12006,1
277213144.150652,42,1
277213144.150652,44,1
277423270.150658,2264,1
277423270.150658,483,1
277499230.150704,12455,1
277499230.150704,2363,1
277499230.150704,32507,1
277570778.150712,50,1
278553491.150661,216705,1
278553491.150661,8924,1
279769390.15047,20476,1
279769390.15047,516,1
28109879.1506755,2226,1
28109879.1506755,42,1
281318165.150694,114,1
281318165.150694,77,1
281684162.150717,41,1
281684162.150717,95,1
281933967.150653,153423,1
281933967.150653,6141,1
281933967.150653,183922,1
281933967.150653,5999,1
283872231.150703,273,1
283872231.150703,42,1
284729590.150669,42,1
284729590.150669,4878,1
284729590.150669,694,1
284729590.150669,165,1
284729590.150669,2251,1
284729590.150669,2326,1
284729590.150669,562,1
284744859.150666,137,1
285273556.150695,218161,1
285273556.150695,8150,1
286285755.150554,60,1
28662890.1507123,12603,1
28662890.1507123,137,1
28662890.1507123,323237,1
286683088.150709,152573,1
287175720.150689,114,1
287175720.150689,43,1
287337055.150666,298630,1
287337055.150666,76,1
28744831.150711,114,1
28744831.150711,93,1
287555924.150701,396,1
287688129.150701,316938,1
287688129.150701,152593,1
289457793.150651,525,1
289972295.150705,137,1
290037186.150669,167,1
290037186.150669,464,1
290332072.150714,156845,1
290332072.150714,298630,1
290332072.150714,76,1
290478561.15067,200911,1
290478561.15067,41,1
290570807.150714,114,1
290570807.150714,351,1
290570807.150714,42,1
290729956.150687,137,1
290729956.150687,164716,1
291441916.15066,235,1
291441916.15066,47,1
291441916.15066,694,1
291441916.15066,91,1
292297869.150718,76,1
292297869.150718,42,1
292297869.150718,562,1
293736598.150704,2287,1
293941257.150692,171864,1
293941257.150692,292263,1
294888963.150668,137,1
294942153.15067,201266,1
294942153.15067,28,1
294942153.15067,298,1
294942153.15067,42,1
294942153.15067,44,1
296136412.150653,114,1
296136412.150653,77,1
296384527.150711,1,1
296384527.150711,12059,1
297612208.150183,12174,1
297612208.150183,2315,1
298003758.150194,9626,1
